TRAM;DIA;INTA;INTAP;INTD;INTDP;INTT;INTTP;TIPUSV;TIPUSE;PKE;PKECOOR;PKINI;REFINI;PKINICOOR;PKFI;REFFI;PKFICOOR
10162;17/05/2025;7.566;402;5.892;436;13.458;838;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;17/06/2025;15.437;2.935;12.971;2.575;28.408;5.510;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;18/01/2025;6.739;290;5.257;322;11.996;612;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;18/02/2025;10.017;1.824;8.268;1.790;18.285;3.614;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;18/05/2025;6.704;315;6.737;257;13.441;572;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;18/06/2025;15.947;2.892;13.225;2.538;29.172;5.430;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;19/01/2025;5.709;254;5.593;184;11.302;438;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;19/02/2025;11.034;1.917;9.056;1.952;20.090;3.869;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;19/04/2025;7.903;319;6.348;345;14.251;664;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;19/05/2025;13.242;2.466;10.909;2.417;24.151;4.883;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;19/06/2025;16.491;3.054;13.476;2.698;29.967;5.752;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;20/04/2025;8.435;252;7.704;184;16.139;436;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;20/05/2025;12.463;2.331;10.456;2.336;22.919;4.667;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;20/06/2025;17.960;2.830;13.905;2.580;31.865;5.410;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;21/03/2025;10.135;1.529;8.104;1.628;18.239;3.157;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;21/04/2025;10.115;756;8.239;604;18.354;1.360;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;21/05/2025;800;230;697;241;1.497;471;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;21/06/2025;9.655;551;6.711;518;16.366;1.069;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;22/01/2025;11.004;1.887;9.107;1.891;20.111;3.778;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;22/03/2025;6.362;315;4.881;315;11.243;630;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;22/04/2025;10.129;2.085;7.635;1.895;17.764;3.980;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;22/05/2025;12.765;2.334;10.810;2.435;23.575;4.769;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;22/06/2025;7.677;359;7.107;268;14.784;627;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;23/01/2025;10.987;2.027;9.132;2.052;20.119;4.079;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;23/02/2025;5.631;257;5.619;169;11.250;426;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;23/03/2025;5.238;277;5.426;192;10.664;469;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;23/04/2025;11.814;2.272;9.617;2.082;21.431;4.354;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;23/05/2025;14.470;2.257;11.529;2.379;25.999;4.636;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;23/06/2025;15.927;2.819;12.650;2.426;28.577;5.245;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;24/01/2025;12.296;1.996;9.919;2.074;22.215;4.070;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;24/03/2025;9.660;2.288;8.058;2.113;17.718;4.401;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;24/04/2025;12.141;2.239;9.825;2.285;21.966;4.524;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;24/05/2025;7.708;398;5.904;408;13.612;806;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;24/06/2025;13.209;2.535;11.051;2.112;24.260;4.647;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;25/01/2025;5.509;345;4.682;332;10.191;677;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;25/03/2025;11.679;2.393;9.486;2.170;21.165;4.563;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;25/04/2025;12.931;2.143;10.568;2.319;23.499;4.462;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;25/05/2025;6.936;333;6.686;265;13.622;598;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;25/06/2025;16.336;2.933;13.462;2.513;29.798;5.446;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;26/01/2025;5.421;233;5.220;203;10.641;436;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;26/02/2025;13.143;2.328;10.903;2.148;24.046;4.476;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;26/03/2025;11.590;2.193;9.751;2.189;21.341;4.382;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;26/04/2025;7.530;363;5.582;372;13.112;735;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;26/05/2025;13.106;2.629;10.696;2.413;23.802;5.042;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;26/06/2025;16.333;3.036;13.676;2.715;30.009;5.751;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;27/01/2025;11.151;2.126;9.169;2.109;20.320;4.235;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;27/02/2025;11.986;2.227;9.636;2.121;21.622;4.348;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;27/03/2025;11.968;2.466;10.030;2.433;21.998;4.899;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;27/04/2025;6.945;305;6.204;206;13.149;511;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;27/05/2025;12.596;2.406;10.472;2.313;23.068;4.719;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;27/06/2025;17.330;2.683;13.604;2.500;30.934;5.183;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;28/02/2025;12.526;2.077;9.912;2.112;22.438;4.189;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;28/03/2025;10.778;1.970;8.782;2.111;19.560;4.081;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;28/04/2025;10.844;1.757;9.874;1.795;20.718;3.552;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;28/05/2025;13.080;2.302;11.015;2.391;24.095;4.693;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;28/06/2025;9.521;511;6.927;469;16.448;980;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;29/03/2025;7.296;364;5.536;354;12.832;718;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;29/04/2025;12.458;2.377;10.310;2.271;22.768;4.648;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;29/05/2025;13.092;2.467;10.213;2.064;23.305;4.531;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;29/06/2025;8.021;336;7.840;295;15.861;631;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;30/01/2025;11.628;2.127;9.600;2.091;21.228;4.218;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;30/03/2025;6.437;296;6.141;227;12.578;523;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;30/04/2025;13.824;2.351;11.004;2.271;24.828;4.622;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;30/05/2025;14.461;2.226;10.796;1.797;25.257;4.023;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;30/06/2025;16.496;2.947;13.559;2.629;30.055;5.576;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;31/01/2025;12.338;1.877;10.025;2.026;22.363;3.903;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;31/03/2025;11.947;2.291;9.698;2.231;21.645;4.522;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
10162;31/05/2025;8.385;370;6.394;383;14.779;753;Aut.;Espiras;16230;"40,0010946001;-0,1166421887";15000;CV-17;"39,9910388008;-0,1212910796";17000;CV-16;"40,007604267;-0,1136261337"
102010;21/05/2025;2.418;414;2.381;436;4.799;850;Conv.;Espiras;300;"40,5577960972;0,4315708839";0;Acc̩s AP-7;"40,5550480621;0,4316936908";2875;L.P. Tarragona;"40,5791936369;0,4380798861"
102010;22/05/2025;2.533;448;2.466;405;4.999;853;Conv.;Espiras;300;"40,5577960972;0,4315708839";0;Acc̩s AP-7;"40,5550480621;0,4316936908";2875;L.P. Tarragona;"40,5791936369;0,4380798861"
102010;23/05/2025;2.585;410;2.601;388;5.186;798;Conv.;Espiras;300;"40,5577960972;0,4315708839";0;Acc̩s AP-7;"40,5550480621;0,4316936908";2875;L.P. Tarragona;"40,5791936369;0,4380798861"
102010;24/05/2025;1.781;105;1.810;97;3.591;202;Conv.;Espiras;300;"40,5577960972;0,4315708839";0;Acc̩s AP-7;"40,5550480621;0,4316936908";2875;L.P. Tarragona;"40,5791936369;0,4380798861"
102010;25/05/2025;1.257;57;1.157;67;2.414;124;Conv.;Espiras;300;"40,5577960972;0,4315708839";0;Acc̩s AP-7;"40,5550480621;0,4316936908";2875;L.P. Tarragona;"40,5791936369;0,4380798861"
102010;26/05/2025;2.447;386;2.441;390;4.888;776;Conv.;Espiras;300;"40,5577960972;0,4315708839";0;Acc̩s AP-7;"40,5550480621;0,4316936908";2875;L.P. Tarragona;"40,5791936369;0,4380798861"
102010;27/05/2025;2.427;370;2.419;381;4.846;751;Conv.;Espiras;300;"40,5577960972;0,4315708839";0;Acc̩s AP-7;"40,5550480621;0,4316936908";2875;L.P. Tarragona;"40,5791936369;0,4380798861"
10250;03/04/2025;11.225;1.836;10.967;1.872;22.192;3.708;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;04/02/2025;10.772;1.849;10.538;1.886;21.310;3.735;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;04/04/2025;13.549;1.947;11.770;1.991;25.319;3.938;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;05/02/2025;10.822;1.890;10.554;1.832;21.376;3.722;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;05/04/2025;9.603;870;7.822;456;17.425;1.326;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;06/02/2025;11.577;1.980;12.846;3.072;24.423;5.052;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;06/04/2025;7.740;521;9.578;386;17.318;907;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;07/02/2025;12.854;1.792;10.922;1.812;23.776;3.604;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;07/04/2025;11.758;2.045;11.549;1.988;23.307;4.033;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;08/02/2025;8.758;468;7.963;533;16.721;1.001;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;08/04/2025;11.155;2.005;10.855;1.900;22.010;3.905;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;09/02/2025;6.541;408;8.534;335;15.075;743;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;09/04/2025;11.674;1.988;11.557;2.003;23.231;3.991;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10250;10/02/2025;10.875;1.941;10.782;1.855;21.657;3.796;Aut.;Espiras;25000;"40,0529872118;-0,0493813367";23700;Borriol;"40,0441982316;-0,0596247985";30500;Ac. Pobla Tornesa;"40,0900404419;-0,0077888423"
10332;01/01/2025;590;18;870;17;1.460;35;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;01/02/2025;3.205;190;3.384;225;6.589;415;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;01/04/2025;4.610;1.055;4.613;1.258;9.223;2.313;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;01/05/2025;4.038;314;3.745;334;7.783;648;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;02/01/2025;3.498;454;3.872;708;7.370;1.162;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;02/02/2025;2.631;214;3.476;191;6.107;405;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;02/04/2025;1.596;344;2.076;488;3.672;832;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;02/05/2025;2.461;427;2.565;704;5.026;1.131;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;02/06/2025;5.371;1.111;5.238;1.376;10.609;2.487;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;03/01/2025;3.691;418;3.587;627;7.278;1.045;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;03/02/2025;3.936;875;4.417;1.214;8.353;2.089;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;03/04/2025;3.914;836;4.270;1.161;8.184;1.997;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;03/05/2025;3.259;220;3.461;231;6.720;451;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;03/06/2025;5.015;1.016;5.076;1.362;10.091;2.378;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;04/01/2025;3.091;155;3.247;212;6.338;367;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;04/02/2025;4.138;873;4.486;1.205;8.624;2.078;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;04/04/2025;5.008;803;4.452;1.080;9.460;1.883;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;04/05/2025;3.992;267;4.834;218;8.826;485;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;04/06/2025;5.480;999;5.463;1.417;10.943;2.416;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;05/01/2025;2.065;85;2.425;57;4.490;142;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;05/04/2025;3.415;243;3.286;264;6.701;507;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;05/05/2025;5.218;1.031;5.222;1.347;10.440;2.378;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;05/06/2025;5.663;1.098;5.536;1.542;11.199;2.640;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;06/01/2025;2.107;88;2.890;94;4.997;182;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
10332;06/02/2025;4.804;995;5.187;1.631;9.991;2.626;Aut.;Espiras;33200;"40,1097199792;0,0097420393";32900;CV-15;"40,1072019514;0,0084405557";38000;Ac. Cabanes Sud;"40,1473830765;0,0359990098"
